tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	1938	0	live	EEF2	EEF-2, EF-2, EF2, SCA26	eukaryotic translation elongation factor 2	elongation factor 2|epididymis secretory sperm binding protein|polypeptidyl-tRNA translocase	19p13.3	19	NC_000019.10	3976056	3985463	minus	15	130610	
9606	Homo sapiens	81793	0	live	TLR10	CD290	toll like receptor 10	toll-like receptor 10	4p14	4	NC_000004.12	38772238	38782990	minus	5	606270	
9606	Homo sapiens	2288	0	live	FKBP4	FKBP51, FKBP52, FKBP59, HBI, Hsp56, PPIase, p52	FKBP prolyl isomerase 4	peptidyl-prolyl cis-trans isomerase FKBP4|FK506 binding protein 4, 59kDa|HSP binding immunophilin|T-cell FK506-binding protein, 59kD|peptidylprolyl cis-trans isomerase|rotamase	12p13.33	12	NC_000012.12	2794970	2805423	plus	11	600611	
9606	Homo sapiens	54880	0	live	BCOR	ANOP2, MAA2, MCOPS2	BCL6 corepressor	BCL-6 corepressor|BCL-6 coreceptor|BCL-6 interacting corepressor|BCL6 interacting corepressor	Xp11.4	X	NC_000023.11	40051246	40177390	minus	17	300485	
9606	Homo sapiens	27044	0	live	SND1	TDRD11, Tudor-SN, p100	staphylococcal nuclease and tudor domain containing 1	staphylococcal nuclease domain-containing protein 1|EBNA2 coactivator p100|testis tissue sperm-binding protein Li 82P|tudor domain-containing protein 11	7q32.1	7	NC_000007.14	127652145	128092593	plus	25	602181	
10090	Mus musculus	18780	0	live	Pla2g2a	EF, Mom1, Pla2, sPLA2, sPla2-IIA	phospholipase A2, group IIA (platelets, synovial fluid)	phospholipase A2, membrane associated|GIIC sPLA2|enhancing factor|group IIA phospholipase A2|modifier of Min1|non-pancreatic secreted type II phospholipase A2|phosphatidylcholine 2-acylhydrolase 2A|secretory group II phospholipase A2	4 70.57 cM	4	NC_000070.7	138559168	138562500	plus	5		
9606	Homo sapiens	4320	0	live	MMP11	SL-3, ST3, STMY3	matrix metallopeptidase 11	stromelysin-3|matrix metallopeptidase 11 (stromelysin 3)|stromelysin III	22q11.23	22	NC_000022.11	23772849	23784316	plus	8	185261	
9606	Homo sapiens	112399	0	live	EGLN3	HIFP4H3, HIFPH3, PHD3	egl-9 family hypoxia inducible factor 3	prolyl hydroxylase EGLN3|HIF-PH3|HIF-prolyl hydroxylase 3|HPH-1|HPH-3|hypoxia-inducible factor prolyl hydroxylase 3|prolyl hydroxylase domain-containing protein 3	14q13.1	14	NC_000014.9	33924227	33951074	minus	5	606426	
9606	Homo sapiens	9444	0	live	QKI	Hqk, QK, QK1, QK3, hqkI	QKI, KH domain containing RNA binding	protein quaking|QKI/LOC100132735 fusion|RNA binding protein HQK|homolog of mouse quaking QKI (KH domain RNA binding protein)|quaking homolog, KH domain RNA binding	6q26	6	NC_000006.12	163414486	163578592	plus	8	609590	
9606	Homo sapiens	3977	0	live	LIFR	CD118, LIF-R, SJS2, STWS, SWS	LIF receptor subunit alpha	leukemia inhibitory factor receptor|CD118 antigen|LIF receptor alpha|leukemia inhibitory factor receptor alpha	5p13.1	5	NC_000005.10	38474668	38606290	minus	25	151443	
9606	Homo sapiens	54795	0	live	TRPM4	EKVP6, LTrpC4, PFHB1BB, hTRPM4, TRPM4	transient receptor potential cation channel subfamily M member 4	transient receptor potential cation channel subfamily M member 4|calcium-activated non-selective cation channel 1|long transient receptor potential channel 4|melastatin-4	19q13.33	19	NC_000019.10	49157792	49211841	plus	25	606936	
9606	Homo sapiens	5898	0	live	RALA	HINCONS, RAL	RAS like proto-oncogene A	ras-related protein Ral-A|RALA Ras like proto-oncogene A|RAS-like protein A|Ras family small GTP binding protein RALA|ras related GTP binding protein A|v-ral simian leukemia viral oncogene homolog A (ras related)	7p14.1	7	NC_000007.14	39622955	39708124	plus	8	179550	
9606	Homo sapiens	84444	0	live	DOT1L	DOT1, KMT4	DOT1 like histone lysine methyltransferase	histone-lysine N-methyltransferase, H3 lysine-79 specific|DOT1 like histone H3K79 methyltransferase|DOT1-like histone methyltransferase|DOT1-like protein|DOT1-like, histone H3 methyltransferase|H3-K79-HMTase|histone H3-K79 methyltransferase|histone methyltransferase DOT1L|lysine N-methyltransferase 4	19p13.3	19	NC_000019.10	2163933	2232578	plus	31	607375	
9606	Homo sapiens	10672	0	live	GNA13	G13	G protein subunit alpha 13	guanine nucleotide-binding protein subunit alpha-13|g alpha-13|guanine nucleotide binding protein (G protein), alpha 13	17q24.1	17	NC_000017.11	65009289	65056740	minus	6	604406	
9606	Homo sapiens	597	0	live	BCL2A1	ACC-1, ACC-2, ACC1, ACC2, BCL2L5, BFL1, GRS, HBPA1	BCL2 related protein A1	bcl-2-related protein A1|bcl-2-like protein 5|bcl2-L-5|hematopoietic BCL2-related protein A1|hemopoietic-specific early response protein|protein BFL-1	15q25.1	15	NC_000015.10	79960892	79971196	minus	3	601056	
9606	Homo sapiens	92	0	live	ACVR2A	ACTRII, ACVR2	activin A receptor type 2A	activin receptor type-2A|activin A receptor, type IIA	2q22.3-q23.1	2	NC_000002.12	147844517	147930822	plus	12	102581	
10090	Mus musculus	27401	0	live	Skp2	4930500A04Rik, FBXL, FBXL1, FWD1, p45	S-phase kinase-associated protein 2	S-phase kinase-associated protein 2|F-box protein Skp2|F-box/WD-40 protein 1|cyclin A/CDK2-associated protein p45	15 A1	15	NC_000081.7	9112070	9155512	minus	12		
9606	Homo sapiens	4507	0	live	MTAP	BDMF, DMSFH, DMSMFH, HEL-249, LGMBF, MSAP, c86fus	methylthioadenosine phosphorylase	S-methyl-5'-thioadenosine phosphorylase|5'-methylthioadenosine phosphorylase|MTA phosphorylase|MTAPase|MeSAdo phosphorylase|epididymis luminal protein 249|epididymis secretory sperm binding protein	9p21.3	9	NC_000009.12	21802636	21867081	plus	8	156540	
9606	Homo sapiens	80854	0	live	SETD7	KMT7, SET7, SET7/9, SET9	SET domain containing 7, histone lysine methyltransferase	histone-lysine N-methyltransferase SETD7|H3-K4-HMTase SETD7|SET domain containing 7, lysine methyltransferase|SET domain containing lysine methyltransferase 7|SET domain-containing protein 7|histone H3-K4 methyltransferase SETD7|histone H3-lysine 4-specific methyltransferase|lysine N-methyltransferase 7	4q31.1	4	NC_000004.12	139492974	139556219	minus	10	606594	
9606	Homo sapiens	2319	0	live	FLOT2	ECS-1, ECS1, ESA, ESA1, M17S1	flotillin 2	flotillin-2|Flotillin 2 (epidermal surface antigen 1)|epidermal surface antigen|membrane component chromosome 17 surface marker 1|membrane component, chromosome 17, surface marker 1 (35kD protein identified by monoclonal antibody ECS-1)	17q11.2	17	NC_000017.11	28879339	28897733	minus	13	131560	
9606	Homo sapiens	56339	0	live	METTL3	IME4, M6A, MT-A70, Spo8, hMETTL3	methyltransferase 3, N6-adenosine-methyltransferase complex catalytic subunit	N6-adenosine-methyltransferase catalytic subunit|N6-adenosine-methyltransferase 70 kDa subunit|adoMet-binding subunit of the human mRNA (N6-adenosine)-methyltransferase|mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase|mRNA m(6)A methyltransferase|methyltransferase like 3|methyltransferase-like protein 3	14q11.2	14	NC_000014.9	21498138	21511340	minus	10	612472	
9606	Homo sapiens	5887	0	live	RAD23B	HHR23B, HR23B, P58	RAD23 homolog B, nucleotide excision repair protein	UV excision repair protein RAD23 homolog B|RAD23, yeast homolog of, B|XP-C repair complementing complex 58 kDa|XP-C repair complementing protein|XP-C repair-complementing complex 58 kDa protein	9q31.2	9	NC_000009.12	107283279	107332194	plus	12	600062	
9606	Homo sapiens	1395	0	live	CRHR2	CRF-RB, CRF2, CRFR2, HM-CRF	corticotropin releasing hormone receptor 2	corticotropin-releasing factor receptor 2|CRH receptor 2 variant B|CRH-R2	7p14.3	7	NC_000007.14	30649406	30700103	minus	16	602034	
9606	Homo sapiens	427	0	live	ASAH1	AC, ACDase, ASAH, PHP, PHP32, SMAPME	N-acylsphingosine amidohydrolase 1	acid ceramidase|N-acylethanolamine hydrolase ASAH1|N-acylsphingosine amidohydrolase (acid ceramidase) 1|acid CDase|acylsphingosine deacylase|putative 32 kDa heart protein	8p22	8	NC_000008.11	18055992	18084961	minus	17	613468	
9606	Homo sapiens	406962	0	live	MIR186	MIRN186, miR-186	microRNA 186	hsa-mir-186	1p31.1	1	NC_000001.11	71067631	71067716	minus	1		
9606	Homo sapiens	9211	0	live	LGI1	ADLTE, ADPAEF, ADPEAF, EPITEMPIN, EPT, ETL1, IB1099	leucine rich glioma inactivated 1	leucine-rich glioma-inactivated protein 1|epitempin-1	10q23.33	10	NC_000010.11	93757887	93798159	plus	9	604619	
9606	Homo sapiens	1488	0	live	CTBP2		C-terminal binding protein 2	C-terminal-binding protein 2|ribeye	10q26.13	10	NC_000010.11	124984317	125161039	minus	20	602619	
9606	Homo sapiens	5270	0	live	SERPINE2	GDN, GDNPF, PI-7, PI7, PN-1, PN1, PNI	serpin family E member 2	glia-derived nexin|glial-derived neurite promoting factor|peptidase inhibitor 7|protease nexin I|serpin E2|serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 2	2q36.1	2	NC_000002.12	223975045	224039286	minus	13	177010	
9606	Homo sapiens	799	0	live	CALCR	CRT, CT-R, CTR, CTR1	calcitonin receptor	calcitonin receptor	7q21.3	7	NC_000007.14	93424486	93574724	minus	17	114131	
9606	Homo sapiens	51079	0	live	NDUFA13	B16.6, CDA016, CGI-39, GRIM-19, GRIM19, MC1DN28	NADH:ubiquinone oxidoreductase subunit A13	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13|CI-B16.6|NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13|NADH-ubiquinone oxidoreductase B16.6 subunit|cell death regulatory protein GRIM-19|cell death-regulatory protein GRIM19|complex I B16.6 subunit|complex I-B16.6|gene associated with retinoic and IFN-induced mortality 19 protein|gene associated with retinoic and interferon-induced mortality 19 protein	19p13.11	19	NC_000019.10	19516225	19528198	plus	5	609435	
9606	Homo sapiens	407039	0	live	MIR33A	MIR33, MIRN33, MIRN33A, hsa-mir-33, hsa-mir-33a, miR-33, miRNA33A, mir-33a	microRNA 33a	microRNA 33	22q13.2	22	NC_000022.11	41900944	41901012	plus	1	612156	
9606	Homo sapiens	406994	0	live	MIR212	MIRN212, mir-212	microRNA 212	hsa-mir-212	17p13.3	17	NC_000017.11	2050271	2050380	minus	1	613487	
10090	Mus musculus	13136	0	live	Cd55	Daf, Daf-, Daf-GPI, Daf1, GPI-, GPI-DAF	CD55 molecule, decay accelerating factor for complement	complement decay-accelerating factor, GPI-anchored|CD55 antigen|Cromer blood group|GPI anchor addition signal|complement-glycosylphosphatidylinositol|decay accelerating factor 1	1 56.89 cM	1	NC_000067.7	130357526	130392746	minus	14		
9606	Homo sapiens	9547	0	live	CXCL14	BMAC, BRAK, KEC, KS1, MIP-2g, MIP2G, NJAC, SCYB14	C-X-C motif chemokine ligand 14	C-X-C motif chemokine 14|CXC chemokine in breast and kidney|MIP-2 gamma|bolekine|breast and kidney|chemokine (C-X-C motif) ligand 14|chemokine BRAK|small inducible cytokine subfamily B (Cys-X-Cys), member 14 (BRAK)|small-inducible cytokine B14|tumor-suppressing chemokine	5q31.1	5	NC_000005.10	135570679	135578991	minus	4	604186	
9606	Homo sapiens	5142	0	live	PDE4B	DPDE4, PDEIVB	phosphodiesterase 4B	cAMP-specific 3',5'-cyclic phosphodiesterase 4B|dunce-like phosphodiesterase E4|phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)	1p31.3	1	NC_000001.11	65792510	66374579	plus	25	600127	
9606	Homo sapiens	10521	0	live	DDX17	P72, RH70	DEAD-box helicase 17	probable ATP-dependent RNA helicase DDX17|DEAD (Asp-Glu-Ala-Asp) box helicase 17|DEAD (Asp-Glu-Ala-Asp) box polypeptide 17|DEAD box protein p72|DEAD box protein p82|DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 17 (72kD)|RNA-dependent helicase p72	22q13.1	22	NC_000022.11	38483438	38506311	minus	13	608469	
9606	Homo sapiens	5883	0	live	RAD9A	RAD9	RAD9 checkpoint clamp component A	cell cycle checkpoint control protein RAD9A|DNA repair exonuclease rad9 homolog A|RAD9 homolog A|hRAD9	11q13.2	11	NC_000011.10	67391976	67398412	plus	11	603761	
9606	Homo sapiens	55872	0	live	PBK	CT84, HEL164, Nori-3, SPK, TOPK	PDZ binding kinase	lymphokine-activated killer T-cell-originated protein kinase|MAPKK-like protein kinase|T-LAK cell-originated protein kinase|cancer/testis antigen 84|epididymis luminal protein 164|serine/threonine protein kinase|spermatogenesis-related protein kinase	8p21.1	8	NC_000008.11	27809624	27837817	minus	8	611210	
9606	Homo sapiens	56848	0	live	SPHK2	SK 2, SK-2, SPK 2, SPK-2	sphingosine kinase 2	sphingosine kinase 2	19q13.33	19	NC_000019.10	48619409	48630407	plus	9	607092	
9606	Homo sapiens	4090	0	live	SMAD5	DWFC, JV5-1, MADH5	SMAD family member 5	mothers against decapentaplegic homolog 5|MAD, mothers against decapentaplegic homolog 5|SMA- and MAD-related protein 5|SMAD, mothers against DPP homolog 5|mothers against decapentaplegic, drosophila, homolog of, 5	5q31.1	5	NC_000005.10	136132845	136182733	plus	10	603110	
9606	Homo sapiens	56244	0	live	BTNL2	BTL-II, BTN7, HSBLMHC1, SS2	butyrophilin like 2	butyrophilin-like protein 2|butyrophilin-like 2 (MHC class II associated)|truncated BTNL2	6p21.32	6	NC_000006.12	32393339	32408879	minus	8	606000	
9606	Homo sapiens	1917	0	live	EEF1A2	DEE33, EEF1AL, EF-1-alpha-2, EF1A, EIEE33, HS1, MRD38, STN, STNL	eukaryotic translation elongation factor 1 alpha 2	elongation factor 1-alpha 2|eukaryotic elongation factor 1 A-2|statin-S1	20q13.33	20	NC_000020.11	63488014	63499083	minus	8	602959	
10090	Mus musculus	80287	0	live	Apobec3	Apobec, Arp3, BC003314, Cem15, Gm20117, Rf, Rfv, Rfv3	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3	DNA dC->dU-editing enzyme APOBEC-3|apolipoprotein B editing complex 3|apolipoprotein B mRNA-editing complex 3|recovery from Friend virus 3	15 37.85 cM	15	NC_000081.7	79774620	79802419	plus	15		
9606	Homo sapiens	6715	0	live	SRD5A1	S5AR 1	steroid 5 alpha-reductase 1	3-oxo-5-alpha-steroid 4-dehydrogenase 1|SR type 1|steroid 5-alpha-reductase type I|steroid-5-alpha-reductase, alpha polypeptide 1 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 1)	5p15.31	5	NC_000005.10	6633440	6674386	plus	7	184753	
9606	Homo sapiens	6424	0	live	SFRP4	FRP-4, FRPHE, FRZB-2, PYL, sFRP-4	secreted frizzled related protein 4	secreted frizzled-related protein 4|frizzled protein, human endometrium|secreted frizzled-related protein 4; secreted frizzled-related protein 4	7p14.1	7	NC_000007.14	37905932	37916817	minus	6	606570	
9606	Homo sapiens	407054	0	live	MIR98	MIRLET7L, MIRN98, hsa-mir-98, miR-98	microRNA 98	microRNA let-7l	Xp11.22	X	NC_000023.11	53556223	53556341	minus	1	300810	
9606	Homo sapiens	10460	0	live	TACC3	ERIC-1, ERIC1, Tacc4, maskin	transforming acidic coiled-coil containing protein 3	transforming acidic coiled-coil-containing protein 3	4p16.3	4	NC_000004.12	1721497	1745171	plus	18	605303	
9606	Homo sapiens	8322	0	live	FZD4	CD344, EVR1, FEVRS, Fz-4, Fz4, FzE4, GPCR, hFz4, FZD4	frizzled class receptor 4	frizzled-4|WNT receptor frizzled-4|frizzled 4, seven transmembrane spanning receptor|frizzled family receptor 4|frizzled homolog 4	11q14.2	11	NC_000011.10	86945679	86955395	minus	2	604579	
9606	Homo sapiens	3284	0	live	HSD3B2	HSD3B, HSDB, SDR11E2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2|3 beta-HSD type II|3 beta-hydroxysteroid dehydrogenase type II, delta 5-delta 4-isomerase type II, 3 beta-HSD type II|3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type II|3-beta-HSD II|3-beta-HSD adrenal and gonadal type|3-beta-hydroxy-5-ene steroid dehydrogenase|3-beta-hydroxy-Delta(5)-steroid dehydrogenase|delta 5-delta 4-isomerase type II|progesterone reductase|short chain dehydrogenase/reductase family 11E, member 2	1p12	1	NC_000001.11	119414931	119423034	plus	5	613890	
9606	Homo sapiens	120227	0	live	CYP2R1		cytochrome P450 family 2 subfamily R member 1	vitamin D 25-hydroxylase|cytochrome P450 2R1|cytochrome P450, family 2, R1|cytochrome P450, family 2, subfamily R, polypeptide 1	11p15.2	11	NC_000011.10	14877440	14898915	minus	9	608713	
9606	Homo sapiens	3187	0	live	HNRNPH1	HNRPH, HNRPH1, hnRNPH	heterogeneous nuclear ribonucleoprotein H1	heterogeneous nuclear ribonucleoprotein H|epididymis secretory sperm binding protein|heterogeneous nuclear ribonucleoprotein H1 (H)	5q35.3	5	NC_000005.10	179614178	179634784	minus	19	601035	
9606	Homo sapiens	101805488	0	live	CCAT2	LINC00873, NCCP1	colon cancer associated transcript 2	colon cancer associated transcript 2 (non-protein coding)|long intergenic non-protein coding RNA 873|non-coding RNA involved in cancer predisposition 1	8q24.21	8	NC_000008.11	127400399	127402150	plus	1		
9606	Homo sapiens	5520	0	live	PPP2R2A	B55A, B55ALPHA, PR52A, PR55A, PR55alpha	protein phosphatase 2 regulatory subunit Balpha	serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform|protein phosphatase 2, regulatory subunit B, alpha	8p21.2	8	NC_000008.11	26291508	26372680	plus	15	604941	
9606	Homo sapiens	27043	0	live	PELP1	MNAR, P160	proline, glutamate and leucine rich protein 1	proline-, glutamic acid- and leucine-rich protein 1|modulator of non-genomic activity of estrogen receptor|proline and glutamic acid rich nuclear protein|transcription factor HMX3	17p13.2	17	NC_000017.11	4669774	4704137	minus	19	609455	
9606	Homo sapiens	2255	0	live	FGF10		fibroblast growth factor 10	fibroblast growth factor 10|FGF-10|keratinocyte growth factor 2|produced by fibroblasts of urinary bladder lamina propria	5p12	5	NC_000005.10	44300247	44389706	minus	3	602115	
10090	Mus musculus	13617	0	live	Ednra	AEA0, AEA001, ET, ET-, ET-AR, ETa, Gpcr, Gpcr10, Mhdaa, Mhdaaea1	endothelin receptor type A	endothelin-1 receptor|ET-A|G-protein coupled receptor 10|endothelin A receptor	8 C1	8	NC_000074.7	78389658	78451081	minus	8		
10090	Mus musculus	14456	0	live	Gas6	Gas, Gas-6	growth arrest specific 6	growth arrest-specific protein 6|AXL receptor tyrosine kinase ligand|GAS 6	8 6.06 cM	8	NC_000074.7	13515374	13544535	minus	15		
9606	Homo sapiens	6755	0	live	SSTR5	SS-5-R	somatostatin receptor 5	somatostatin receptor type 5|somatostatin receptor subtype 5	16p13.3	16	NC_000016.10	1072747	1081454	plus	2	182455	
9606	Homo sapiens	7041	0	live	TGFB1I1	ARA55, HIC-5, HIC5, TSC-5	transforming growth factor beta 1 induced transcript 1	transforming growth factor beta-1-induced transcript 1 protein|androgen receptor coactivator 55 kDa protein|androgen receptor coactivator ARA55|androgen receptor-associated protein of 55 kDa|hydrogen peroxide-inducible clone 5 protein|hydrogen peroxide-inducible clone-5	16p11.2	16	NC_000016.10	31472152	31477960	plus	14	602353	
10090	Mus musculus	16008	0	live	Igfbp2	AI255832, IBP-2, IGFBP, Igfbp-2, mIGFBP-2	insulin-like growth factor binding protein 2	insulin-like growth factor-binding protein 2|IGF-binding protein 2	1 36.94 cM	1	NC_000067.7	72863639	72891633	plus	5		
9606	Homo sapiens	658	0	live	BMPR1B	ALK-6, ALK6, AMDD, BDA1D, BDA2, CDw293	bone morphogenetic protein receptor type 1B	bone morphogenetic protein receptor type-1B|BMP type-1B receptor|BMPR-1B|activin receptor-like kinase 6|bone morphogenetic protein receptor, type IB|serine/threonine receptor kinase	4q22.3	4	NC_000004.12	94757955	95158453	plus	18	603248	
9606	Homo sapiens	3399	0	live	ID3	HEIR-1, bHLHb25	inhibitor of DNA binding 3, HLH protein	DNA-binding protein inhibitor ID-3|ID-like protein inhibitor HLH 1R21|class B basic helix-loop-helix protein 25|helix-loop-helix protein HEIR-1|inhibitor of DNA binding 3, dominant negative helix-loop-helix protein|inhibitor of differentiation 3	1p36.12	1	NC_000001.11	23557926	23559501	minus	3	600277	
9606	Homo sapiens	3776	0	live	KCNK2	K2p2.1, TPKC1, TREK, TREK-1, TREK1, hTREK-1c, hTREK-1e	potassium two pore domain channel subfamily K member 2	potassium channel subfamily K member 2|K2P2.1 potassium channel|TREK-1 K(+) channel subunit|TWIK-related potassium channel 1|outward rectifying potassium channel protein TREK-1|potassium channel subfamily k member 2 variant 1|potassium channel subfamily k member 2 variant 2|potassium channel, two pore domain subfamily K, member 2|potassium inwardly-rectifying channel, subfamily K, member 2|tandem-pore-domain potassium channel TREK-1|two pore domain potassium channel TREK-1|two pore potassium channel TPKC1|two-pore potassium channel 1	1q41	1	NC_000001.11	215002920	215237093	plus	13	603219	
9606	Homo sapiens	23765	0	live	IL17RA	CANDF5, CD217, CDw217, IL-17RA, IL17R, IMD51, hIL-17R	interleukin 17 receptor A	interleukin-17 receptor A|IL-17 receptor A	22q11.1	22	NC_000022.11	17085000	17115693	plus	13	605461	
9606	Homo sapiens	554210	0	live	MIR429	MIRN429, hsa-mir-429, mir-429	microRNA 429		1p36.33	1	NC_000001.11	1169005	1169087	plus	1	612094	
9606	Homo sapiens	267	0	live	AMFR	GP78, RNF45	autocrine motility factor receptor	E3 ubiquitin-protein ligase AMFR|RING finger protein 45|RING-type E3 ubiquitin transferase AMFR	16q13	16	NC_000016.10	56361452	56425545	minus	17	603243	
9606	Homo sapiens	54541	0	live	DDIT4	Dig2, REDD-1, REDD1	DNA damage inducible transcript 4	DNA damage-inducible transcript 4 protein|HIF-1 responsive protein RTP801|protein regulated in development and DNA damage response 1	10q22.1	10	NC_000010.11	72273924	72276036	plus	3	607729	
9606	Homo sapiens	9682	0	live	KDM4A	JHDM3A, JMJD2, JMJD2A, TDRD14A	lysine demethylase 4A	lysine-specific demethylase 4A|[histone H3]-trimethyl-L-lysine(36) demethylase 4A|[histone H3]-trimethyl-L-lysine(9) demethylase 4A|jmjC domain-containing histone demethylation protein 3A|jumonji C domain-containing histone demethylase 3A|jumonji domain containing 2|jumonji domain containing 2A|jumonji domain-containing protein 2A|lysine (K)-specific demethylase 4A|tudor domain containing 14A	1p34.2-p34.1	1	NC_000001.11	43650149	43705518	plus	23	609764	
9606	Homo sapiens	776	0	live	CACNA1D	CACH3, CACN4, CACNL1A2, CCHL1A2, Cav1.3, PASNA, SANDD	calcium voltage-gated channel subunit alpha1 D	voltage-dependent L-type calcium channel subunit alpha-1D|calcium channel, L type, alpha-1 polypeptide|calcium channel, neuroendocrine/brain-type, alpha 1 subunit|calcium channel, voltage-dependent, L type, alpha 1D subunit|voltage-gated calcium channel alpha 1 subunit|voltage-gated calcium channel alpha subunit Cav1.3	3p21.1	3	NC_000003.12	53494611	53813733	plus	53	114206	
9606	Homo sapiens	11167	0	live	FSTL1	FRP, FSL1, MIR198, OCC-1, OCC1, tsc36	follistatin like 1	follistatin-related protein 1|follistatin-like protein 1	3q13.33	3	NC_000003.12	120392293	120450993	minus	10	605547	
9606	Homo sapiens	11331	0	live	PHB2	BAP, BCAP37, Bap37, PNAS-141, REA, hBAP, p22	prohibitin 2	prohibitin-2|B cell receptor associated protein 37|B-cell associated protein|B-cell receptor-associated protein BAP37|D-prohibitin|repressor of estrogen receptor activity	12p13.31	12	NC_000012.12	6965327	6970753	minus	10	610704	
9606	Homo sapiens	3727	0	live	JUND	AP-1	JunD proto-oncogene, AP-1 transcription factor subunit	transcription factor jun-D|activator protein 1|jun D proto-oncogene	19p13.11	19	NC_000019.10	18279694	18281622	minus	1	165162	
10090	Mus musculus	17979	0	live	Ncoa3	2010305B15Rik, AI, AW321064, Actr, Aib1, KAT13, KAT13B, RA, Rac3, Sr, Src3, TRA, TRAM, Tram-1, Tram1, bHLHe4, bHLHe42, p, p/Cip, pCip	nuclear receptor coactivator 3	nuclear receptor coactivator 3|AIB-1|CBP-interacting protein|NCoA-3|RAC-3|SRC-3|amplified in breast cancer-1 protein homolog|receptor-associated coactivator 3|steroid receptor coactivator protein 3|thyroid hormone receptor activator molecule 1	2 H3	2	NC_000068.8	165834557	165915162	plus	25		
9606	Homo sapiens	411	0	live	ARSB	ASB, G4S, MPS6	arylsulfatase B	arylsulfatase B|N-acetylgalactosamine-4-sulfatase	5q14.1	5	NC_000005.10	78777209	78986087	minus	15	611542	
9606	Homo sapiens	4102	0	live	MAGEA3	CT1.3, HIP8, HYPD, MAGE3, MAGEA6	MAGE family member A3	melanoma-associated antigen 3|MAGE-3 antigen|antigen MZ2-D|cancer/testis antigen 1.3|cancer/testis antigen family 1, member 3|melanoma antigen family A, 3|melanoma antigen family A3	Xq28	X	NC_000023.11	152698742	152702347	plus	6	300174	
9606	Homo sapiens	406920	0	live	MIR130B	MIRN130B, mir-130b	microRNA 130b	hsa-mir-130b	22q11.21	22	NC_000022.11	21653304	21653385	plus	1	613682	
9606	Homo sapiens	10928	0	live	RALBP1	RIP1, RLIP1, RLIP76	ralA binding protein 1	ralA-binding protein 1|76 kDa Ral-interacting protein|DNP-SG ATPase|dinitrophenyl S-glutathione ATPase|ral-interacting protein 1	18p11.22	18	NC_000018.10	9475513	9538114	plus	10	605801	
9606	Homo sapiens	406915	0	live	MIR128-1	MIR128A, MIRN128-1, MIRN128A, mir-128-1	microRNA 128-1	hsa-mir-128-1|hsa-mir-128a|microRNA 128a	2q21.3	2	NC_000002.12	135665397	135665478	plus	1	611774	
9606	Homo sapiens	8751	0	live	ADAM15	MDC15	ADAM metallopeptidase domain 15	disintegrin and metalloproteinase domain-containing protein 15|MDC-15|a disintegrin and metalloproteinase domain 15 (metargidin)|metalloprotease RGD disintegrin protein|metalloproteinase-like, disintegrin-like, and cysteine-rich protein 15	1q21.3	1	NC_000001.11	155051316	155062775	plus	24	605548	
9606	Homo sapiens	9622	0	live	KLK4	AI2A1, ARM1, EMSP, EMSP1, KLK-L1, PRSS17, PSTS, kallikrein	kallikrein related peptidase 4	kallikrein-4|androgen-regulated message 1|enamel matrix serine protease 1|enamel matrix serine proteinase 1|kallikrein-like protein 1|prostase|serine protease 17	19q13.41	19	NC_000019.10	50906351	50910745	minus	6	603767	
9606	Homo sapiens	5036	0	live	PA2G4	EBP1, HG4-1, p38-2G4	proliferation-associated 2G4	proliferation-associated protein 2G4|ErbB-3 binding protein 1|ErbB3-binding protein Ebp1|cell cycle protein p38-2G4 homolog|erbB3-binding protein 1|proliferation-associated 2G4, 38kD|proliferation-associated 2G4, 38kDa	12q13.2	12	NC_000012.12	56104559	56113910	plus	13	602145	
9606	Homo sapiens	56288	0	live	PARD3	ASIP, Baz, PAR3, PAR3alpha, PARD-3A, PPP1R118, SE2-5L16, SE2-5LT1, SE2-5T2, PARD3	par-3 family cell polarity regulator	partitioning defective 3 homolog|CTCL tumor antigen se2-5|PAR3-alpha|atypical PKC isotype-specific interacting protein|bazooka|par-3 family cell polarity regulator alpha|par-3 partitioning defective 3 homolog|protein phosphatase 1, regulatory subunit 118	10p11.22-p11.21	10	NC_000010.11	34109561	34815296	minus	26	606745	
